Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
valija-go-de-cabina-19-negro-el-estandar-de-viaje;"Valija GO de Cabina 19"" Negro - El Estándar de Viaje";MUJER > ACCESORIOS > Valijas;Color;Negro;Talle;"19""";;;82,499.00;;2.50;0.00;0.00;0.00;3;;;SI;NO;"<h2 data-path-to-node=""8""><strong data-path-to-node=""8"" data-index-in-node=""0"">Valija de Cabina 19"" - El Est&aacute;ndar de Viaje</strong></h2>
<p data-path-to-node=""9""><strong data-path-to-node=""9"" data-index-in-node=""0"">Equilibrio perfecto entre capacidad y comodidad.</strong></p>
<p data-path-to-node=""10"">Nuestra valija de 19 pulgadas es la compa&ntilde;era cl&aacute;sica para cualquier viajero. Tiene el tama&ntilde;o justo para llevar todo lo necesario sin necesidad de despachar equipaje, ahorr&aacute;ndote tiempo en la cinta de espera.</p>
<ul data-path-to-node=""11"">
<li>
<p data-path-to-node=""11,0,0""><strong data-path-to-node=""11,0,0"" data-index-in-node=""0"">Uso recomendado:</strong> Carry-on est&aacute;ndar para todas las aerol&iacute;neas.</p>
</li>
<li>
<p data-path-to-node=""11,1,0""><strong data-path-to-node=""11,1,0"" data-index-in-node=""0"">Capacidad:</strong> Perfecta para viajes de 3 a 4 d&iacute;as.</p>
</li>
<li>
<p data-path-to-node=""11,2,0""><strong data-path-to-node=""11,2,0"" data-index-in-node=""0"">Organizaci&oacute;n:</strong> Interior totalmente forrado con correas ajustables para sujetar tu ropa.</p>
</li>
<li>
<p data-path-to-node=""11,3,0""><strong data-path-to-node=""11,3,0"" data-index-in-node=""0"">Seguridad:</strong> Incluye candado de combinaci&oacute;n integrado para tu tranquilidad.</p>
</li>
</ul>";CARRY ON GO, rígidas, ruedas, valijas, viaje;;;GO;SI;;;;0.00
valija-go-carry-on-17-rigida-negro-tamano-cabina-low-cost;"Valija GO Carry On 17"" Rígida Negro - Tamaño Cabina Low Cost";MUJER > ACCESORIOS > Valijas;Color;Negro;Talle;"17""";;;74,999.00;;2.00;0.00;0.00;0.00;3;;;SI;NO;"<h2 data-path-to-node=""3""><strong data-path-to-node=""3"" data-index-in-node=""0"">1. Valija Carry On 17"" - Especial Low Cost</strong></h2>
<p data-path-to-node=""4""><strong data-path-to-node=""4"" data-index-in-node=""0"">El tama&ntilde;o ideal para no pagar de m&aacute;s en tus vuelos.</strong></p>
<p data-path-to-node=""5"">Esta valija est&aacute; dise&ntilde;ada espec&iacute;ficamente para cumplir con las medidas m&aacute;s estrictas de las aerol&iacute;neas low cost. Es compacta, liviana y perfecta para escapadas de un fin de semana o viajes de negocios r&aacute;pidos.</p>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><strong data-path-to-node=""6,0,0"" data-index-in-node=""0"">Uso recomendado:</strong> Cabina de avi&oacute;n (debajo del asiento o compartimento superior).</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><strong data-path-to-node=""6,1,0"" data-index-in-node=""0"">Capacidad:</strong> Ideal para 1 a 2 d&iacute;as de viaje (aprox. 3 a 5 mudas de ropa).</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><strong data-path-to-node=""6,2,0"" data-index-in-node=""0"">Movilidad:</strong> Ruedas reforzadas para un deslizamiento suave en aeropuertos.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><strong data-path-to-node=""6,3,0"" data-index-in-node=""0"">Material:</strong> Estructura r&iacute;gida de alta resistencia contra impactos.</p>
</li>
</ul>";CARRY ON GO, rígidas, ruedas, valijas, viaje;;;GO;SI;;;;0.00
valija-go-carry-on-17-rigida-rosa-tamano-cabina-low-cost;"Valija GO Carry On 17"" Rígida Rosa - Tamaño Cabina Low Cost";MUJER > ACCESORIOS > Valijas;Color;Rosa;Talle;"17""";;;74,999.00;;2.00;0.00;0.00;0.00;3;;;SI;NO;"<h2 data-path-to-node=""3""><strong data-path-to-node=""3"" data-index-in-node=""0"">1. Valija Carry On 17"" - Especial Low Cost</strong></h2>
<p data-path-to-node=""4""><strong data-path-to-node=""4"" data-index-in-node=""0"">El tama&ntilde;o ideal para no pagar de m&aacute;s en tus vuelos.</strong></p>
<p data-path-to-node=""5"">Esta valija est&aacute; dise&ntilde;ada espec&iacute;ficamente para cumplir con las medidas m&aacute;s estrictas de las aerol&iacute;neas low cost. Es compacta, liviana y perfecta para escapadas de un fin de semana o viajes de negocios r&aacute;pidos.</p>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><strong data-path-to-node=""6,0,0"" data-index-in-node=""0"">Uso recomendado:</strong> Cabina de avi&oacute;n (debajo del asiento o compartimento superior).</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><strong data-path-to-node=""6,1,0"" data-index-in-node=""0"">Capacidad:</strong> Ideal para 1 a 2 d&iacute;as de viaje (aprox. 3 a 5 mudas de ropa).</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><strong data-path-to-node=""6,2,0"" data-index-in-node=""0"">Movilidad:</strong> Ruedas reforzadas para un deslizamiento suave en aeropuertos.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><strong data-path-to-node=""6,3,0"" data-index-in-node=""0"">Material:</strong> Estructura r&iacute;gida de alta resistencia contra impactos.</p>
</li>
</ul>";CARRY ON GO, rígidas, ruedas, valijas, viaje;;;GO;SI;;;;0.00
valija-go-de-cabina-19-rosa-el-estandar-de-viaje;"Valija GO de Cabina 19"" Rosa - El Estándar de Viaje";MUJER > ACCESORIOS > Valijas;Color;Rosa;Talle;"19""";;;82,499.00;;2.50;0.00;0.00;0.00;3;;;SI;NO;"<h2 data-path-to-node=""8""><strong data-path-to-node=""8"" data-index-in-node=""0"">Valija de Cabina 19"" - El Est&aacute;ndar de Viaje</strong></h2>
<p data-path-to-node=""9""><strong data-path-to-node=""9"" data-index-in-node=""0"">Equilibrio perfecto entre capacidad y comodidad.</strong></p>
<p data-path-to-node=""10"">Nuestra valija de 19 pulgadas es la compa&ntilde;era cl&aacute;sica para cualquier viajero. Tiene el tama&ntilde;o justo para llevar todo lo necesario sin necesidad de despachar equipaje, ahorr&aacute;ndote tiempo en la cinta de espera.</p>
<ul data-path-to-node=""11"">
<li>
<p data-path-to-node=""11,0,0""><strong data-path-to-node=""11,0,0"" data-index-in-node=""0"">Uso recomendado:</strong> Carry-on est&aacute;ndar para todas las aerol&iacute;neas.</p>
</li>
<li>
<p data-path-to-node=""11,1,0""><strong data-path-to-node=""11,1,0"" data-index-in-node=""0"">Capacidad:</strong> Perfecta para viajes de 3 a 4 d&iacute;as.</p>
</li>
<li>
<p data-path-to-node=""11,2,0""><strong data-path-to-node=""11,2,0"" data-index-in-node=""0"">Organizaci&oacute;n:</strong> Interior totalmente forrado con correas ajustables para sujetar tu ropa.</p>
</li>
<li>
<p data-path-to-node=""11,3,0""><strong data-path-to-node=""11,3,0"" data-index-in-node=""0"">Seguridad:</strong> Incluye candado de combinaci&oacute;n integrado para tu tranquilidad.</p>
</li>
</ul>";CARRY ON GO, rígidas, ruedas, valijas, viaje;;;GO;SI;;;;0.00
valija-go-mediana-21-rigida-rosa-ideal-para-viajes-cortos;"Valija GO Mediana 21"" Rígida Rosa - Ideal para Viajes Cortos";MUJER > ACCESORIOS > Valijas;Color;Rosa;Talle;"21""";;;94,499.00;;3.00;0.00;0.00;0.00;3;;;SI;NO;"<h2 data-path-to-node=""13""><strong data-path-to-node=""13"" data-index-in-node=""0"">Valija Mediana 21"" - Capacidad Extra</strong></h2>
<p data-path-to-node=""14""><strong data-path-to-node=""14"" data-index-in-node=""0"">Para los que necesitan un poco m&aacute;s de espacio sin cargar una valija gigante.</strong></p>
<p data-path-to-node=""15"">Si tus viajes duran una semana o sol&eacute;s traer recuerdos de tus vacaciones, la de 21"" es tu mejor opci&oacute;n. Ofrece un volumen interno superior manteniendo una estructura &aacute;gil y f&aacute;cil de maniobrar.</p>
<ul data-path-to-node=""16"">
<li>
<p data-path-to-node=""16,0,0""><strong data-path-to-node=""16,0,0"" data-index-in-node=""0"">Uso recomendado:</strong> Viajes de media duraci&oacute;n o como equipaje de bodega liviano.</p>
</li>
<li>
<p data-path-to-node=""16,1,0""><strong data-path-to-node=""16,1,0"" data-index-in-node=""0"">Capacidad:</strong> Ideal para 5 a 7 d&iacute;as de uso intensivo.</p>
</li>
<li>
<p data-path-to-node=""16,2,0""><strong data-path-to-node=""16,2,0"" data-index-in-node=""0"">Maniobrabilidad:</strong> Sistema de ruedas 360&deg; que permite llevarla sin esfuerzo incluso con carga m&aacute;xima.</p>
</li>
<li>
<p data-path-to-node=""16,3,0""><strong data-path-to-node=""16,3,0"" data-index-in-node=""0"">Dise&ntilde;o:</strong> Terminaciones de alta calidad y mango telesc&oacute;pico de varias posiciones.</p>
</li>
</ul>";CARRY ON GO, rígidas, ruedas, valijas, viaje;;;GO;SI;;;;0.00
bota-bethany-massimo-chiesa-corta-c-cierres-negro-c8x2a;Bota Bethany Massimo Chiesa Corta C/Cierres Negro;MUJER > CALZADO > Botas;Color;Negro;Talle;35;;;133,999.00;;1.10;0.00;0.00;0.00;1;100561660035;;SI;NO;"<p><strong data-path-to-node=""2,0"" data-index-in-node=""0"">Bota Corta Bethany - Massimo Chiesa (Negro)</strong> El b&aacute;sico imprescindible para tu d&iacute;a a d&iacute;a. En un cl&aacute;sico color negro que combina con todo, esta bota de ca&ntilde;a corta equilibra elegancia y estilo urbano. Cuenta con cierres laterales que le aportan un detalle moderno y garantizan un calce r&aacute;pido y s&uacute;per c&oacute;modo.</p>";bota con cierre, botas, massimo chiesa;;;Massimo Chiesa;SI;;;;0.00
bota-bethany-massimo-chiesa-corta-c-cierres-negro-c8x2a;;;Color;Negro;Talle;36;;;133,999.00;;1.10;0.00;0.00;0.00;1;100561660036;;;;;;;;;;;;;0.00
bota-bethany-massimo-chiesa-corta-c-cierres-negro-c8x2a;;;Color;Negro;Talle;37;;;133,999.00;;1.10;0.00;0.00;0.00;1;100561660037;;;;;;;;;;;;;0.00
bota-bethany-massimo-chiesa-corta-c-cierres-negro-c8x2a;;;Color;Negro;Talle;38;;;133,999.00;;1.10;0.00;0.00;0.00;1;100561660038;;;;;;;;;;;;;0.00
bota-bethany-massimo-chiesa-corta-c-cierres-negro-c8x2a;;;Color;Negro;Talle;39;;;133,999.00;;1.10;0.00;0.00;0.00;1;100561660039;;;;;;;;;;;;;0.00
bota-bethany-massimo-chiesa-corta-c-cierres-negro-c8x2a;;;Color;Negro;Talle;40;;;133,999.00;;1.10;0.00;0.00;0.00;1;100561660040;;;;;;;;;;;;;0.00
zapatillas-urbanas-wake-sport-wkc326;Zapatillas Urbanas Wake Sport WKC326;MUJER > CALZADO > Zapatillas Urbanas;Color;Blanco;Talle;35;;;67,999.00;;0.90;0.00;0.00;0.00;1;594833260135;;SI;NO;"<p>Zapatillas unisex urbanas de moda wkc326 con dise&ntilde;o cl&aacute;sico y materiales resistentes para el d&iacute;a a d&iacute;a.</p>
<p>- Capellada sint&eacute;tica de f&aacute;cil mantenimiento.</p>
<p>- Suela plana y antideslizante que brinda estabilidad al caminar.</p>
<p>- Cordones tradicionales para un ajuste firme y c&oacute;modo.</p>
<p>- Interior acolchado que aporta confort en cada uso. Estilo urbano atemporal, ideal para combinar con cualquier outfit casual</p>";mujer, urbanas, zapatillas, zapatillas urbanas;;;Wake Sport;SI;;;;
zapatillas-urbanas-wake-sport-wkc326;;;Color;Blanco;Talle;36;;;67,999.00;;0.90;0.00;0.00;0.00;1;594833260136;;;;;;;;;;;;;
zapatillas-urbanas-wake-sport-wkc326;;;Color;Blanco;Talle;37;;;67,999.00;;0.90;0.00;0.00;0.00;1;594833260137;;;;;;;;;;;;;
zapatillas-urbanas-wake-sport-wkc326;;;Color;Blanco;Talle;38;;;67,999.00;;0.90;0.00;0.00;0.00;1;594833260138;;;;;;;;;;;;;
zapatillas-urbanas-wake-sport-wkc326;;;Color;Blanco;Talle;39;;;67,999.00;;0.90;0.00;0.00;0.00;1;594833260139;;;;;;;;;;;;;
zapatillas-urbanas-wake-sport-wkc326;;;Color;Blanco;Talle;40;;;67,999.00;;0.90;0.00;0.00;0.00;1;594833260140;;;;;;;;;;;;;
zapatillas-urbanas-savage-lr26-negro;Zapatillas Urbanas Savage LR26 Negro;MUJER > CALZADO > Zapatillas Urbanas;Color;Negro;Talle;37;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942601037;;SI;NO;"<p>&iexcl;Estas zapatillas Savage Lr 26 son la fuerza a la que aspira cualquier mujer! Su elegante dise&ntilde;o te har&aacute; destacar en cualquier ocasi&oacute;n. Posee una capellada sint&eacute;tica y forro textil suave y c&oacute;modo , lo que te har&aacute; sentirte bien todo el d&iacute;a. La plataforma de 2,5 cm y el taco de 3,5 cm lograra tu seguridad y estabilidad en cualquier superficie. El ajuste moderno de cordones y suela expanzo destacan la comodidad y elegancia a la vez en estas incre&iacute;bles zapatillas. &iexcl;Sin lugar a dudas este calzado Savage es perfecto para cualquier ocasi&oacute;n, ya sea para el trabajo o para una salida informal! Origen: Argentina.</p>";mujer, urbanas, zapatillas, zapatillas urbanas;;;Savage;SI;;;;0.00
zapatillas-urbanas-savage-lr26-negro;;;Color;Negro;Talle;38;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942601038;;;;;;;;;;;;;0.00
zapatillas-urbanas-savage-lr26-negro;;;Color;Negro;Talle;39;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942601039;;;;;;;;;;;;;0.00
zapatillas-urbanas-savage-lr26-negro;;;Color;Negro;Talle;40;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942601040;;;;;;;;;;;;;0.00
zapatillas-urbanas-savage-lr26-blanco-k190s;Zapatillas Urbanas Savage LR26 Blanco;MUJER > CALZADO > Zapatillas Urbanas;Color;Blanco;Talle;35;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942600135;;SI;NO;"<p>&iexcl;Estas zapatillas Savage Lr 26 son la fuerza a la que aspira cualquier mujer! Su elegante dise&ntilde;o te har&aacute; destacar en cualquier ocasi&oacute;n. Posee una capellada sint&eacute;tica y forro textil suave y c&oacute;modo , lo que te har&aacute; sentirte bien todo el d&iacute;a. La plataforma de 2,5 cm y el taco de 3,5 cm lograra tu seguridad y estabilidad en cualquier superficie. El ajuste moderno de cordones y suela expanzo destacan la comodidad y elegancia a la vez en estas incre&iacute;bles zapatillas. &iexcl;Sin lugar a dudas este calzado Savage es perfecto para cualquier ocasi&oacute;n, ya sea para el trabajo o para una salida informal! Origen: Argentina.</p>";mujer, urbanas, zapatillas, zapatillas urbanas;;;Savage;SI;;;;0.00
zapatillas-urbanas-savage-lr26-blanco-k190s;;;Color;Blanco;Talle;36;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942600136;;;;;;;;;;;;;0.00
zapatillas-urbanas-savage-lr26-blanco-k190s;;;Color;Blanco;Talle;37;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942600137;;;;;;;;;;;;;0.00
zapatillas-urbanas-savage-lr26-blanco-k190s;;;Color;Blanco;Talle;38;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942600138;;;;;;;;;;;;;0.00
zapatillas-urbanas-savage-lr26-blanco-k190s;;;Color;Blanco;Talle;39;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942600139;;;;;;;;;;;;;0.00
zapatillas-urbanas-savage-lr26-blanco-k190s;;;Color;Blanco;Talle;40;;;67,999.00;;0.90;0.00;0.00;0.00;1;794942600140;;;;;;;;;;;;;0.00
valija-go-mediana-21-capacidad-extra;"Valija GO Mediana 21"" Rígida Rojo - Ideal para Viajes Cortos";MUJER > ACCESORIOS > Valijas;Color;Rojo;Talle;"21""";;;94,499.00;;3.00;0.00;0.00;0.00;3;;;SI;NO;"<h2 data-path-to-node=""13""><strong data-path-to-node=""13"" data-index-in-node=""0"">Valija Mediana 21"" - Capacidad Extra</strong></h2>
<p data-path-to-node=""14""><strong data-path-to-node=""14"" data-index-in-node=""0"">Para los que necesitan un poco m&aacute;s de espacio sin cargar una valija gigante.</strong></p>
<p data-path-to-node=""15"">Si tus viajes duran una semana o sol&eacute;s traer recuerdos de tus vacaciones, la de 21"" es tu mejor opci&oacute;n. Ofrece un volumen interno superior manteniendo una estructura &aacute;gil y f&aacute;cil de maniobrar.</p>
<ul data-path-to-node=""16"">
<li>
<p data-path-to-node=""16,0,0""><strong data-path-to-node=""16,0,0"" data-index-in-node=""0"">Uso recomendado:</strong> Viajes de media duraci&oacute;n o como equipaje de bodega liviano.</p>
</li>
<li>
<p data-path-to-node=""16,1,0""><strong data-path-to-node=""16,1,0"" data-index-in-node=""0"">Capacidad:</strong> Ideal para 5 a 7 d&iacute;as de uso intensivo.</p>
</li>
<li>
<p data-path-to-node=""16,2,0""><strong data-path-to-node=""16,2,0"" data-index-in-node=""0"">Maniobrabilidad:</strong> Sistema de ruedas 360&deg; que permite llevarla sin esfuerzo incluso con carga m&aacute;xima.</p>
</li>
<li>
<p data-path-to-node=""16,3,0""><strong data-path-to-node=""16,3,0"" data-index-in-node=""0"">Dise&ntilde;o:</strong> Terminaciones de alta calidad y mango telesc&oacute;pico de varias posiciones.</p>
</li>
</ul>";CARRY ON GO, rígidas, ruedas, valijas, viaje;;;GO;SI;;;;0.00
bota-texana-savage-711-c-alta-bordada-blanco;Bota Texana Savage 711 C/Alta Bordada Blanco;MUJER > CALZADO > Botas;Color;Blanco;Talle;36;;;83,999.00;;1.10;0.00;0.00;0.00;1;794916390136;;SI;NO;"<p>Bota Texana Savage 711 C/Alta Bordada: Elegancia y Tradici&oacute;n en Cada Paso Descubr&iacute; la Bota Texana Savage 711 C/Alta Bordada, un calzado que combina la autenticidad del estilo texano con un acabado bordado que aporta distinci&oacute;n y sofisticaci&oacute;n. Ideal para quienes buscan un look tradicional pero con detalles que marcan la diferencia. Caracter&iacute;sticas principales: Dise&ntilde;o cl&aacute;sico con bordado alto: La bota presenta un bordado elaborado en la ca&ntilde;a alta, que realza su presencia y aporta un toque artesanal &uacute;nico. Materiales de calidad superior: Fabricada con cuero resistente y flexible, asegura durabilidad y confort para un uso prolongado. Comodidad y ajuste perfecto: Su horma est&aacute; dise&ntilde;ada para ajustarse c&oacute;modamente al pie, permitiendo caminar con seguridad y estilo. Versatilidad: Perfecta para eventos especiales, salidas casuales o para quienes disfrutan del estilo cowboy en la vida cotidiana. Uso recomendado: Ideal para quienes valoran la tradici&oacute;n y el estilo aut&eacute;ntico en el calzado. Perfecta para combinar con jeans o prendas de estilo western, tanto en el &aacute;mbito rural como urbano. Sum&aacute; a tu guardarropa la Bota Texana Savage 711 C/Alta Bordada y disfrut&aacute; de un calzado que refleja la esencia del campo argentino con un dise&ntilde;o impecable y detalles cuidados. Material: Cuero genuino Color: Marr&oacute;n con bordado alto Tipo de calzado: Bota texana alta Ideal para: Uso casual, eventos y estilo western Eleg&iacute; calidad, estilo y autenticidad con la Bota Texana Savage 711 C/Alta Bordada, el calzado que acompa&ntilde;a tu personalidad y tradici&oacute;n en cada paso.</p>";bordado, botas, cuero, Savage, texanas;;;Savage;SI;;;;0.00
bota-texana-savage-711-c-alta-bordada-blanco;;;Color;Blanco;Talle;37;;;83,999.00;;1.10;0.00;0.00;0.00;1;794916390137;;;;;;;;;;;;;0.00
bota-texana-savage-711-c-alta-bordada-blanco;;;Color;Blanco;Talle;38;;;83,999.00;;1.10;0.00;0.00;0.00;1;794916390138;;;;;;;;;;;;;0.00
bota-texana-savage-711-c-alta-bordada-blanco;;;Color;Blanco;Talle;39;;;83,999.00;;1.10;0.00;0.00;0.00;1;794916390139;;;;;;;;;;;;;0.00
bota-texana-savage-711-c-alta-bordada-blanco;;;Color;Blanco;Talle;40;;;83,999.00;;1.10;0.00;0.00;0.00;1;794916390140;;;;;;;;;;;;;0.00
bota-texana-savage-711-c-alta-bordada-12fak;Bota Texana Savage 711 C/Alta Bordada Negro;MUJER > CALZADO > Botas;Color;Negro;Talle;36;;;83,999.00;;1.10;0.00;0.00;0.00;1;794007110036;;SI;NO;"<p>Bota Texana Savage 711 C/Alta Bordada: Elegancia y Tradici&oacute;n en Cada Paso Descubr&iacute; la Bota Texana Savage 711 C/Alta Bordada, un calzado que combina la autenticidad del estilo texano con un acabado bordado que aporta distinci&oacute;n y sofisticaci&oacute;n. Ideal para quienes buscan un look tradicional pero con detalles que marcan la diferencia. Caracter&iacute;sticas principales: Dise&ntilde;o cl&aacute;sico con bordado alto: La bota presenta un bordado elaborado en la ca&ntilde;a alta, que realza su presencia y aporta un toque artesanal &uacute;nico. Materiales de calidad superior: Fabricada con cuero resistente y flexible, asegura durabilidad y confort para un uso prolongado. Comodidad y ajuste perfecto: Su horma est&aacute; dise&ntilde;ada para ajustarse c&oacute;modamente al pie, permitiendo caminar con seguridad y estilo. Versatilidad: Perfecta para eventos especiales, salidas casuales o para quienes disfrutan del estilo cowboy en la vida cotidiana. Uso recomendado: Ideal para quienes valoran la tradici&oacute;n y el estilo aut&eacute;ntico en el calzado. Perfecta para combinar con jeans o prendas de estilo western, tanto en el &aacute;mbito rural como urbano. Sum&aacute; a tu guardarropa la Bota Texana Savage 711 C/Alta Bordada y disfrut&aacute; de un calzado que refleja la esencia del campo argentino con un dise&ntilde;o impecable y detalles cuidados. Material: Cuero genuino Color: Marr&oacute;n con bordado alto Tipo de calzado: Bota texana alta Ideal para: Uso casual, eventos y estilo western Eleg&iacute; calidad, estilo y autenticidad con la Bota Texana Savage 711 C/Alta Bordada, el calzado que acompa&ntilde;a tu personalidad y tradici&oacute;n en cada paso.</p>";bordado, botas, cuero, Savage, texanas;Bota Texana Savage 711 Bordada Alta en Cuero;Descubrí la Bota Texana Savage 711 con bordado alto, cuero genuino y estilo auténtico para un look tradicional y sofisticado. ¡Comprala ya!;Savage;SI;;;;0.00
bota-texana-savage-711-c-alta-bordada-12fak;;;Color;Negro;Talle;37;;;83,999.00;;1.10;0.00;0.00;0.00;1;794007110037;;;;;;;;;;;;;0.00
bota-texana-savage-711-c-alta-bordada-12fak;;;Color;Negro;Talle;38;;;83,999.00;;1.10;0.00;0.00;0.00;1;794007110038;;;;;;;;;;;;;0.00
bota-texana-savage-711-c-alta-bordada-12fak;;;Color;Negro;Talle;39;;;83,999.00;;1.10;0.00;0.00;0.00;1;794007110039;;;;;;;;;;;;;0.00
